# 1D ASCII output created by CarpetIOASCII
# created on ekohaes8 by rhaas on Sep 20 2023 at 09:48:51-0500
# parameter filename: "/home/rhaas/postdoc/gr/cactus/carpetxbench/parfiles/headon_merger_benchNoXSub.par"
#
# alp y (alp)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
0	0	2 7 0	34816 34560 34816	0	0 -2 0	0.771856275234474
0	0	2 7 0	34816 34816 34816	0	0 0 0	0.72174798339729
0	0	2 7 0	34816 35072 34816	0	0 2 0	0.771856275234474
0	0	2 7 0	34816 35328 34816	0	0 4 0	0.833455729065753
0	0	2 7 0	34816 35584 34816	0	0 6 0	0.872245281604893
0	0	2 7 0	34816 35840 34816	0	0 8 0	0.896932310614595
0	0	2 7 0	34816 36096 34816	0	0 10 0	0.913788776819708
0	0	2 7 0	34816 36352 34816	0	0 12 0	0.925992256948968
0	0	2 7 0	34816 36608 34816	0	0 14 0	0.935223938843503
0	0	2 7 0	34816 36864 34816	0	0 16 0	0.942444490455887
0	0	2 7 0	34816 37120 34816	0	0 18 0	0.948241490578015
0	0	2 7 0	34816 37376 34816	0	0 20 0	0.952994531330726
0	0	2 7 0	34816 37632 34816	0	0 22 0	0.956959782775594
0	0	2 7 0	34816 37888 34816	0	0 24 0	0.960316347080491
0	0	2 7 0	34816 38144 34816	0	0 26 0	0.963193159184585
0	0	2 7 0	34816 38400 34816	0	0 28 0	0.965685353115693
0	0	2 7 0	34816 38656 34816	0	0 30 0	0.967864618596796
0	0	2 7 0	34816 38912 34816	0	0 32 0	0.969785975660595
0	0	2 7 0	34816 39168 34816	0	0 34 0	0.971492333636089
0	0	2 7 0	34816 39424 34816	0	0 36 0	0.973017635478162
0	0	2 7 0	34816 39680 34816	0	0 38 0	0.974389073671842
0	0	2 7 0	34816 39936 34816	0	0 40 0	0.975628681958521
0	0	2 7 0	34816 40192 34816	0	0 42 0	0.976754498379617
0	0	2 7 0	34816 40448 34816	0	0 44 0	0.977781428239126
0	0	2 7 0	34816 40704 34816	0	0 46 0	0.978721893373983
0	0	2 7 0	34816 40960 34816	0	0 48 0	0.979586326869339
0	0	2 7 0	34816 41216 34816	0	0 50 0	0.980383554397874
0	0	2 7 0	34816 41472 34816	0	0 52 0	0.981121091307076
0	0	2 7 0	34816 41728 34816	0	0 54 0	0.981805376347675
0	0	2 7 0	34816 41984 34816	0	0 56 0	0.982441957229383
0	0	2 7 0	34816 42240 34816	0	0 58 0	0.983035639176097
0	0	2 7 0	34816 42496 34816	0	0 60 0	0.983590604792271
0	0	2 7 0	34816 42752 34816	0	0 62 0	0.984110511488738
0	0	2 7 0	34816 43008 34816	0	0 64 0	0.984598571210841
0	0	2 7 0	34816 43264 34816	0	0 66 0	0.985057613759702
0	0	2 7 0	34816 43520 34816	0	0 68 0	0.985490152907695
0	0	2 7 0	34816 43776 34816	0	0 70 0	0.985898406744429
0	0	2 7 0	34816 44032 34816	0	0 72 0	0.986284366896042
0	0	2 7 0	34816 44288 34816	0	0 74 0	0.986649802064798
0	0	2 7 0	34816 44544 34816	0	0 76 0	0.986996308407706
0	0	2 7 0	34816 44800 34816	0	0 78 0	0.987325313256537
0	0	2 7 0	34816 45056 34816	0	0 80 0	0.987638110700068
0	0	2 7 0	34816 45312 34816	0	0 82 0	0.987935865067843
0	0	2 7 0	34816 45568 34816	0	0 84 0	0.988219636529249
0	0	2 7 0	34816 45824 34816	0	0 86 0	0.988490384187661
0	0	2 7 0	34816 46080 34816	0	0 88 0	0.988748984805551


# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 1
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 2
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 3
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
0	0	3 3 0	34816 29184 34816	0	0 -44 0	0.977781428239126
0	0	3 3 0	34816 29312 34816	0	0 -43 0	0.977279495355947
0	0	3 3 0	34816 29440 34816	0	0 -42 0	0.976754498379617
0	0	3 3 0	34816 29568 34816	0	0 -41 0	0.976204816755871
0	0	3 3 0	34816 29696 34816	0	0 -40 0	0.975628681958521
0	0	3 3 0	34816 29824 34816	0	0 -39 0	0.975024145639592
0	0	3 3 0	34816 29952 34816	0	0 -38 0	0.974389073671842
0	0	3 3 0	34816 30080 34816	0	0 -37 0	0.973721103143578
0	0	3 3 0	34816 30208 34816	0	0 -36 0	0.973017635478162
0	0	3 3 0	34816 30336 34816	0	0 -35 0	0.972275777482393
0	0	3 3 0	34816 30464 34816	0	0 -34 0	0.971492333636089
0	0	3 3 0	34816 30592 34816	0	0 -33 0	0.970663723917935
0	0	3 3 0	34816 30720 34816	0	0 -32 0	0.969785975660595
0	0	3 3 0	34816 30848 34816	0	0 -31 0	0.968854612324931
0	0	3 3 0	34816 30976 34816	0	0 -30 0	0.967864618596796
0	0	3 3 0	34816 31104 34816	0	0 -29 0	0.966810334321429
0	0	3 3 0	34816 31232 34816	0	0 -28 0	0.965685353115693
0	0	3 3 0	34816 31360 34816	0	0 -27 0	0.964482396094824
0	0	3 3 0	34816 31488 34816	0	0 -26 0	0.963193159184585
0	0	3 3 0	34816 31616 34816	0	0 -25 0	0.961808127350918
0	0	3 3 0	34816 31744 34816	0	0 -24 0	0.960316347080491
0	0	3 3 0	34816 31872 34816	0	0 -23 0	0.958705145743378
0	0	3 3 0	34816 32000 34816	0	0 -22 0	0.956959782775594
0	0	3 3 0	34816 32128 34816	0	0 -21 0	0.95506301251045
0	0	3 3 0	34816 32256 34816	0	0 -20 0	0.952994531330726
0	0	3 3 0	34816 32384 34816	0	0 -19 0	0.950730271649382
0	0	3 3 0	34816 32512 34816	0	0 -18 0	0.948241490578015
0	0	3 3 0	34816 32640 34816	0	0 -17 0	0.945493579699786
0	0	3 3 0	34816 32768 34816	0	0 -16 0	0.942444490455887
0	0	3 3 0	34816 32896 34816	0	0 -15 0	0.939042621356606
0	0	3 3 0	34816 33024 34816	0	0 -14 0	0.935223938843503
0	0	3 3 0	34816 33152 34816	0	0 -13 0	0.930907987117791
0	0	3 3 0	34816 33280 34816	0	0 -12 0	0.925992256948968
0	0	3 3 0	34816 33408 34816	0	0 -11 0	0.920344085367847
0	0	3 3 0	34816 33536 34816	0	0 -10 0	0.913788776819708
0	0	3 3 0	34816 33664 34816	0	0 -9 0	0.906091869370934
0	0	3 3 0	34816 33792 34816	0	0 -8 0	0.896932310614595
0	0	3 3 0	34816 33920 34816	0	0 -7 0	0.885861840655252
0	0	3 3 0	34816 34048 34816	0	0 -6 0	0.872245281604893
0	0	3 3 0	34816 34176 34816	0	0 -5 0	0.855182825307786
0	0	3 3 0	34816 34304 34816	0	0 -4 0	0.833455729065753
0	0	3 3 0	34816 34432 34816	0	0 -3 0	0.805719975488238
0	0	3 3 0	34816 34560 34816	0	0 -2 0	0.771856275234474
0	0	3 3 0	34816 34688 34816	0	0 -1 0	0.737801892543634
0	0	3 3 0	34816 34816 34816	0	0 0 0	0.72174798339729
0	0	3 3 0	34816 34944 34816	0	0 1 0	0.737801892543634
0	0	3 3 0	34816 35072 34816	0	0 2 0	0.771856275234474
0	0	3 3 0	34816 35200 34816	0	0 3 0	0.805719975488238

# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 4
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
0	0	3 4 0	34816 34560 34816	0	0 -2 0	0.771856275234474
0	0	3 4 0	34816 34688 34816	0	0 -1 0	0.737801892543634
0	0	3 4 0	34816 34816 34816	0	0 0 0	0.72174798339729
0	0	3 4 0	34816 34944 34816	0	0 1 0	0.737801892543634
0	0	3 4 0	34816 35072 34816	0	0 2 0	0.771856275234474
0	0	3 4 0	34816 35200 34816	0	0 3 0	0.805719975488238
0	0	3 4 0	34816 35328 34816	0	0 4 0	0.833455729065753
0	0	3 4 0	34816 35456 34816	0	0 5 0	0.855182825307786
0	0	3 4 0	34816 35584 34816	0	0 6 0	0.872245281604893
0	0	3 4 0	34816 35712 34816	0	0 7 0	0.885861840655252
0	0	3 4 0	34816 35840 34816	0	0 8 0	0.896932310614595
0	0	3 4 0	34816 35968 34816	0	0 9 0	0.906091869370934
0	0	3 4 0	34816 36096 34816	0	0 10 0	0.913788776819708
0	0	3 4 0	34816 36224 34816	0	0 11 0	0.920344085367847
0	0	3 4 0	34816 36352 34816	0	0 12 0	0.925992256948968
0	0	3 4 0	34816 36480 34816	0	0 13 0	0.930907987117791
0	0	3 4 0	34816 36608 34816	0	0 14 0	0.935223938843503
0	0	3 4 0	34816 36736 34816	0	0 15 0	0.939042621356606
0	0	3 4 0	34816 36864 34816	0	0 16 0	0.942444490455887
0	0	3 4 0	34816 36992 34816	0	0 17 0	0.945493579699786
0	0	3 4 0	34816 37120 34816	0	0 18 0	0.948241490578015
0	0	3 4 0	34816 37248 34816	0	0 19 0	0.950730271649382
0	0	3 4 0	34816 37376 34816	0	0 20 0	0.952994531330726
0	0	3 4 0	34816 37504 34816	0	0 21 0	0.95506301251045
0	0	3 4 0	34816 37632 34816	0	0 22 0	0.956959782775594
0	0	3 4 0	34816 37760 34816	0	0 23 0	0.958705145743378
0	0	3 4 0	34816 37888 34816	0	0 24 0	0.960316347080491
0	0	3 4 0	34816 38016 34816	0	0 25 0	0.961808127350918
0	0	3 4 0	34816 38144 34816	0	0 26 0	0.963193159184585
0	0	3 4 0	34816 38272 34816	0	0 27 0	0.964482396094824
0	0	3 4 0	34816 38400 34816	0	0 28 0	0.965685353115693
0	0	3 4 0	34816 38528 34816	0	0 29 0	0.966810334321429
0	0	3 4 0	34816 38656 34816	0	0 30 0	0.967864618596796
0	0	3 4 0	34816 38784 34816	0	0 31 0	0.968854612324931
0	0	3 4 0	34816 38912 34816	0	0 32 0	0.969785975660595
0	0	3 4 0	34816 39040 34816	0	0 33 0	0.970663723917935
0	0	3 4 0	34816 39168 34816	0	0 34 0	0.971492333636089
0	0	3 4 0	34816 39296 34816	0	0 35 0	0.972275777482393
0	0	3 4 0	34816 39424 34816	0	0 36 0	0.973017635478162
0	0	3 4 0	34816 39552 34816	0	0 37 0	0.973721103143578
0	0	3 4 0	34816 39680 34816	0	0 38 0	0.974389073671842
0	0	3 4 0	34816 39808 34816	0	0 39 0	0.975024145639592
0	0	3 4 0	34816 39936 34816	0	0 40 0	0.975628681958521
0	0	3 4 0	34816 40064 34816	0	0 41 0	0.976204816755871
0	0	3 4 0	34816 40192 34816	0	0 42 0	0.976754498379617
0	0	3 4 0	34816 40320 34816	0	0 43 0	0.977279495355947
0	0	3 4 0	34816 40448 34816	0	0 44 0	0.977781428239126

# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 5
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 6
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 3   multigrid level 0   map 0   component 7
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#

# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 1
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 2
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 3
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
0	0	4 3 0	34816 32000 34816	0	0 -22 0	0.956959782775594
0	0	4 3 0	34816 32064 34816	0	0 -21.5 0	0.956031512586889
0	0	4 3 0	34816 32128 34816	0	0 -21 0	0.95506301251045
0	0	4 3 0	34816 32192 34816	0	0 -20.5 0	0.954051641111391
0	0	4 3 0	34816 32256 34816	0	0 -20 0	0.952994531330726
0	0	4 3 0	34816 32320 34816	0	0 -19.5 0	0.951888546707933
0	0	4 3 0	34816 32384 34816	0	0 -19 0	0.950730271649382
0	0	4 3 0	34816 32448 34816	0	0 -18.5 0	0.949515953387679
0	0	4 3 0	34816 32512 34816	0	0 -18 0	0.948241490578015
0	0	4 3 0	34816 32576 34816	0	0 -17.5 0	0.946902355262111
0	0	4 3 0	34816 32640 34816	0	0 -17 0	0.945493579699786
0	0	4 3 0	34816 32704 34816	0	0 -16.5 0	0.944009649829938
0	0	4 3 0	34816 32768 34816	0	0 -16 0	0.942444490455887
0	0	4 3 0	34816 32832 34816	0	0 -15.5 0	0.940791323823059
0	0	4 3 0	34816 32896 34816	0	0 -15 0	0.939042621356606
0	0	4 3 0	34816 32960 34816	0	0 -14.5 0	0.937189969016398
0	0	4 3 0	34816 33024 34816	0	0 -14 0	0.935223938843503
0	0	4 3 0	34816 33088 34816	0	0 -13.5 0	0.933133931271148
0	0	4 3 0	34816 33152 34816	0	0 -13 0	0.930907987117791
0	0	4 3 0	34816 33216 34816	0	0 -12.5 0	0.928532562353038
0	0	4 3 0	34816 33280 34816	0	0 -12 0	0.925992256948968
0	0	4 3 0	34816 33344 34816	0	0 -11.5 0	0.923269486867611
0	0	4 3 0	34816 33408 34816	0	0 -11 0	0.920344085367847
0	0	4 3 0	34816 33472 34816	0	0 -10.5 0	0.917192816205887
0	0	4 3 0	34816 33536 34816	0	0 -10 0	0.913788776819708
0	0	4 3 0	34816 33600 34816	0	0 -9.5 0	0.91010066414495
0	0	4 3 0	34816 33664 34816	0	0 -9 0	0.906091869370934
0	0	4 3 0	34816 33728 34816	0	0 -8.5 0	0.901719361136192
0	0	4 3 0	34816 33792 34816	0	0 -8 0	0.896932310614595
0	0	4 3 0	34816 33856 34816	0	0 -7.5 0	0.891670409606347
0	0	4 3 0	34816 33920 34816	0	0 -7 0	0.885861840655252
0	0	4 3 0	34816 33984 34816	0	0 -6.5 0	0.879420890275868
0	0	4 3 0	34816 34048 34816	0	0 -6 0	0.872245281604893
0	0	4 3 0	34816 34112 34816	0	0 -5.5 0	0.864213500935684
0	0	4 3 0	34816 34176 34816	0	0 -5 0	0.855182825307786
0	0	4 3 0	34816 34240 34816	0	0 -4.5 0	0.84498966919137
0	0	4 3 0	34816 34304 34816	0	0 -4 0	0.833455729065753
0	0	4 3 0	34816 34368 34816	0	0 -3.5 0	0.82040706406775
0	0	4 3 0	34816 34432 34816	0	0 -3 0	0.805719975488238
0	0	4 3 0	34816 34496 34816	0	0 -2.5 0	0.789418180993596
0	0	4 3 0	34816 34560 34816	0	0 -2 0	0.771856275234474
0	0	4 3 0	34816 34624 34816	0	0 -1.5 0	0.754011466379491
0	0	4 3 0	34816 34688 34816	0	0 -1 0	0.737801892543634
0	0	4 3 0	34816 34752 34816	0	0 -0.5 0	0.726080853015606
0	0	4 3 0	34816 34816 34816	0	0 0 0	0.72174798339729
0	0	4 3 0	34816 34880 34816	0	0 0.5 0	0.726080853015606
0	0	4 3 0	34816 34944 34816	0	0 1 0	0.737801892543634
0	0	4 3 0	34816 35008 34816	0	0 1.5 0	0.754011466379491

# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 4
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
0	0	4 4 0	34816 34688 34816	0	0 -1 0	0.737801892543634
0	0	4 4 0	34816 34752 34816	0	0 -0.5 0	0.726080853015606
0	0	4 4 0	34816 34816 34816	0	0 0 0	0.72174798339729
0	0	4 4 0	34816 34880 34816	0	0 0.5 0	0.726080853015606
0	0	4 4 0	34816 34944 34816	0	0 1 0	0.737801892543634
0	0	4 4 0	34816 35008 34816	0	0 1.5 0	0.754011466379491
0	0	4 4 0	34816 35072 34816	0	0 2 0	0.771856275234474
0	0	4 4 0	34816 35136 34816	0	0 2.5 0	0.789418180993596
0	0	4 4 0	34816 35200 34816	0	0 3 0	0.805719975488238
0	0	4 4 0	34816 35264 34816	0	0 3.5 0	0.82040706406775
0	0	4 4 0	34816 35328 34816	0	0 4 0	0.833455729065753
0	0	4 4 0	34816 35392 34816	0	0 4.5 0	0.84498966919137
0	0	4 4 0	34816 35456 34816	0	0 5 0	0.855182825307786
0	0	4 4 0	34816 35520 34816	0	0 5.5 0	0.864213500935684
0	0	4 4 0	34816 35584 34816	0	0 6 0	0.872245281604893
0	0	4 4 0	34816 35648 34816	0	0 6.5 0	0.879420890275868
0	0	4 4 0	34816 35712 34816	0	0 7 0	0.885861840655252
0	0	4 4 0	34816 35776 34816	0	0 7.5 0	0.891670409606347
0	0	4 4 0	34816 35840 34816	0	0 8 0	0.896932310614595
0	0	4 4 0	34816 35904 34816	0	0 8.5 0	0.901719361136192
0	0	4 4 0	34816 35968 34816	0	0 9 0	0.906091869370934
0	0	4 4 0	34816 36032 34816	0	0 9.5 0	0.91010066414495
0	0	4 4 0	34816 36096 34816	0	0 10 0	0.913788776819708
0	0	4 4 0	34816 36160 34816	0	0 10.5 0	0.917192816205887
0	0	4 4 0	34816 36224 34816	0	0 11 0	0.920344085367847
0	0	4 4 0	34816 36288 34816	0	0 11.5 0	0.923269486867611
0	0	4 4 0	34816 36352 34816	0	0 12 0	0.925992256948968
0	0	4 4 0	34816 36416 34816	0	0 12.5 0	0.928532562353038
0	0	4 4 0	34816 36480 34816	0	0 13 0	0.930907987117791
0	0	4 4 0	34816 36544 34816	0	0 13.5 0	0.933133931271148
0	0	4 4 0	34816 36608 34816	0	0 14 0	0.935223938843503
0	0	4 4 0	34816 36672 34816	0	0 14.5 0	0.937189969016398
0	0	4 4 0	34816 36736 34816	0	0 15 0	0.939042621356606
0	0	4 4 0	34816 36800 34816	0	0 15.5 0	0.940791323823059
0	0	4 4 0	34816 36864 34816	0	0 16 0	0.942444490455887
0	0	4 4 0	34816 36928 34816	0	0 16.5 0	0.944009649829938
0	0	4 4 0	34816 36992 34816	0	0 17 0	0.945493579699786
0	0	4 4 0	34816 37056 34816	0	0 17.5 0	0.946902355262111
0	0	4 4 0	34816 37120 34816	0	0 18 0	0.948241490578015
0	0	4 4 0	34816 37184 34816	0	0 18.5 0	0.949515953387679
0	0	4 4 0	34816 37248 34816	0	0 19 0	0.950730271649382
0	0	4 4 0	34816 37312 34816	0	0 19.5 0	0.951888546707933
0	0	4 4 0	34816 37376 34816	0	0 20 0	0.952994531330726
0	0	4 4 0	34816 37440 34816	0	0 20.5 0	0.954051641111391
0	0	4 4 0	34816 37504 34816	0	0 21 0	0.95506301251045
0	0	4 4 0	34816 37568 34816	0	0 21.5 0	0.956031512586889
0	0	4 4 0	34816 37632 34816	0	0 22 0	0.956959782775594

# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 5
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 6
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 4   multigrid level 0   map 0   component 7
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#

# iteration 0   time 0
# time level 0
# refinement level 5   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 5   multigrid level 0   map 0   component 1
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 5   multigrid level 0   map 0   component 2
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
#
# iteration 0   time 0
# time level 0
# refinement level 5   multigrid level 0   map 0   component 3
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
0	0	5 3 0	34816 33408 34816	0	0 -11 0	0.920344085367847
0	0	5 3 0	34816 33440 34816	0	0 -10.75 0	0.918798271121715
0	0	5 3 0	34816 33472 34816	0	0 -10.5 0	0.917192816205887
0	0	5 3 0	34816 33504 34816	0	0 -10.25 0	0.915524235487246
0	0	5 3 0	34816 33536 34816	0	0 -10 0	0.913788776819708
0	0	5 3 0	34816 33568 34816	0	0 -9.75 0	0.911982380253087
0	0	5 3 0	34816 33600 34816	0	0 -9.5 0	0.91010066414495
0	0	5 3 0	34816 33632 34816	0	0 -9.25 0	0.908138874839634
0	0	5 3 0	34816 33664 34816	0	0 -9 0	0.906091869370934
0	0	5 3 0	34816 33696 34816	0	0 -8.75 0	0.903954053774838
0	0	5 3 0	34816 33728 34816	0	0 -8.5 0	0.901719361136192
0	0	5 3 0	34816 33760 34816	0	0 -8.25 0	0.899381176963229
0	0	5 3 0	34816 33792 34816	0	0 -8 0	0.896932310614595
0	0	5 3 0	34816 33824 34816	0	0 -7.75 0	0.894364908982277
0	0	5 3 0	34816 33856 34816	0	0 -7.5 0	0.891670409606347
0	0	5 3 0	34816 33888 34816	0	0 -7.25 0	0.888839459767629
0	0	5 3 0	34816 33920 34816	0	0 -7 0	0.885861840655252
0	0	5 3 0	34816 33952 34816	0	0 -6.75 0	0.882726384856553
0	0	5 3 0	34816 33984 34816	0	0 -6.5 0	0.879420890275868
0	0	5 3 0	34816 34016 34816	0	0 -6.25 0	0.875932032812786
0	0	5 3 0	34816 34048 34816	0	0 -6 0	0.872245281604893
0	0	5 3 0	34816 34080 34816	0	0 -5.75 0	0.868344822797531
0	0	5 3 0	34816 34112 34816	0	0 -5.5 0	0.864213500935684
0	0	5 3 0	34816 34144 34816	0	0 -5.25 0	0.859832791590829
0	0	5 3 0	34816 34176 34816	0	0 -5 0	0.855182825307786
0	0	5 3 0	34816 34208 34816	0	0 -4.75 0	0.850242492161642
0	0	5 3 0	34816 34240 34816	0	0 -4.5 0	0.84498966919137
0	0	5 3 0	34816 34272 34816	0	0 -4.25 0	0.839401631058177
0	0	5 3 0	34816 34304 34816	0	0 -4 0	0.833455729065753
0	0	5 3 0	34816 34336 34816	0	0 -3.75 0	0.827130456870026
0	0	5 3 0	34816 34368 34816	0	0 -3.5 0	0.82040706406775
0	0	5 3 0	34816 34400 34816	0	0 -3.25 0	0.813271931037614
0	0	5 3 0	34816 34432 34816	0	0 -3 0	0.805719975488238
0	0	5 3 0	34816 34464 34816	0	0 -2.75 0	0.797759410021869
0	0	5 3 0	34816 34496 34816	0	0 -2.5 0	0.789418180993596
0	0	5 3 0	34816 34528 34816	0	0 -2.25 0	0.780752334322246
0	0	5 3 0	34816 34560 34816	0	0 -2 0	0.771856275234474
0	0	5 3 0	34816 34592 34816	0	0 -1.75 0	0.762874273952412
0	0	5 3 0	34816 34624 34816	0	0 -1.5 0	0.754011466379491
0	0	5 3 0	34816 34656 34816	0	0 -1.25 0	0.745540968308401
0	0	5 3 0	34816 34688 34816	0	0 -1 0	0.737801892543634
0	0	5 3 0	34816 34720 34816	0	0 -0.75 0	0.731182062718635
0	0	5 3 0	34816 34752 34816	0	0 -0.5 0	0.726080853015606
0	0	5 3 0	34816 34784 34816	0	0 -0.25 0	0.722853518188819
0	0	5 3 0	34816 34816 34816	0	0 0 0	0.72174798339729
0	0	5 3 0	34816 34848 34816	0	0 0.25 0	0.722853518188819
0	0	5 3 0	34816 34880 34816	0	0 0.5 0	0.726080853015606
0	0	5 3 0	34816 34912 34816	0	0 0.75 0	0.731182062718635

# iteration 0   time 0
# time level 0
# refinement level 5   multigrid level 0   map 0   component 4
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
0	0	5 4 0	34816 34752 34816	0	0 -0.5 0	0.726080853015606
0	0	5 4 0	34816 34784 34816	0	0 -0.25 0	0.722853518188819
0	0	5 4 0	34816 34816 34816	0	0 0 0	0.72174798339729
0	0	5 4 0	34816 34848 34816	0	0 0.25 0	0.722853518188819
0	0	5 4 0	34816 34880 34816	0	0 0.5 0	0.726080853015606
0	0	5 4 0	34816 34912 34816	0	0 0.75 0	0.731182062718635
0	0	5 4 0	34816 34944 34816	0	0 1 0	0.737801892543634
0	0	5 4 0	34816 34976 34816	0	0 1.25 0	0.745540968308401
0	0	5 4 0	34816 35008 34816	0	0 1.5 0	0.754011466379491
0	0	5 4 0	34816 35040 34816	0	0 1.75 0	0.762874273952412
0	0	5 4 0	34816 35072 34816	0	0 2 0	0.771856275234474
0	0	5 4 0	34816 35104 34816	0	0 2.25 0	0.780752334322246
0	0	5 4 0	34816 35136 34816	0	0 2.5 0	0.789418180993596
0	0	5 4 0	34816 35168 34816	0	0 2.75 0	0.797759410021869
0	0	5 4 0	34816 35200 34816	0	0 3 0	0.805719975488238
0	0	5 4 0	34816 35232 34816	0	0 3.25 0	0.813271931037614
0	0	5 4 0	34816 35264 34816	0	0 3.5 0	0.82040706406775
0	0	5 4 0	34816 35296 34816	0	0 3.75 0	0.827130456870026
0	0	5 4 0	34816 35328 34816	0	0 4 0	0.833455729065753
0	0	5 4 0	34816 35360 34816	0	0 4.25 0	0.839401631058177
0	0	5 4 0	34816 35392 34816	0	0 4.5 0	0.84498966919137
0	0	5 4 0	34816 35424 34816	0	0 4.75 0	0.850242492161642
0	0	5 4 0	34816 35456 34816	0	0 5 0	0.855182825307786
0	0	5 4 0	34816 35488 34816	0	0 5.25 0	0.859832791590829
0	0	5 4 0	34816 35520 34816	0	0 5.5 0	0.864213500935684
0	0	5 4 0	34816 35552 34816	0	0 5.75 0	0.868344822797531
0	0	5 4 0	34816 35584 34816	0	0 6 0	0.872245281604893
0	0	5 4 0	34816 35616 34816	0	0 6.25 0	0.875932032812786
0	0	5 4 0	34816 35648 34816	0	0 6.5 0	0.879420890275868
0	0	5 4 0	34816 35680 34816	0	0 6.75 0	0.882726384856553
0	0	5 4 0	34816 35712 34816	0	0 7 0	0.885861840655252
0	0	5 4 0	34816 35744 34816	0	0 7.25 0	0.888839459767629
0	0	5 4 0	34816 35776 34816	0	0 7.5 0	0.891670409606347
0	0	5 4 0	34816 35808 34816	0	0 7.75 0	0.894364908982277
0	0	5 4 0	34816 35840 34816	0	0 8 0	0.896932310614595
